tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1328360134947397633,SueDHellmann,Very good news. #COVID19 vaccine 94.5% effective.  Moderna’s Vaccine Efficacy Readout | In the Pipeline https://t.co/oCMAvyQ4KW,11/16/2020 15:31:50,3,1,25,3,False
1325847283305361408,SueDHellmann,"Terrific: why #COVID19 vaccine optimism?
1. Targeting spike protein works
2. Novel mRNA validated
3. Suggests COVID vaccines can be &gt;&gt;50% effective
4. Worth it to overcome shipping &amp; storage challenges https://t.co/Z8t1ljRg0G",11/09/2020 17:06:40,71,10,322,5,False
