tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1440705727132147722,scottjbecker,Strong leadership from @POTUS at the🌎 #COVIDSummit on the critical role of testing in order to Save Lives Now. @APHL is committed to supporting no cost lab training and global lab leadership development alongside our partners @WHO @CDCgov @ECDC_EU @FAO &amp; @OIEAnimalHealth . 1/2 https://t.co/hicTp0Ckcs,09/22/2021 15:53:07,3,1,18,1,True
1440328691498684421,scottjbecker,"“Uncontrolled Spread” by @ScottGottliebMD is one of the most important reads on the COVID-19 pandemic. He makes actionable suggestions for how to move forward, including on how testing/diagnostics &amp; supply chain can be better in the future. https://t.co/3801hKN9GT",09/21/2021 14:54:54,7,3,45,0,True
1439228861758255111,scottjbecker,"RT @polhava: Covid-19 Rapid Testing Lags Behind

More tests and efforts to train people on their use are needed heading into colder months…",09/18/2021 14:04:34,3,0,0,0,False
1438610853180448770,scottjbecker,"RT @mfraserdc1: “We really have to think: How can we continue to support our staff, even as we continue to fight a pandemic?” @ASTHO @NACCH…",09/16/2021 21:08:50,8,0,0,0,False
1438607405512810499,scottjbecker,RT @DrKhabbazCDC: New CDC report highlights how states are using wastewater data to strategically deploy #COVID19 testing resources and com…,09/16/2021 20:55:08,7,0,0,0,False
1437857072687816705,scottjbecker,"RT @Neurofourier: In a recent COVID Q&amp;A I did on @snowlitTV stream, I had the chance to open a dialog with an individual who came in with t…",09/14/2021 19:13:34,12,0,0,0,False
1437053671607504897,scottjbecker,This tweet thread by @ScottGottliebMD is spot on. The endgame will require some societal and personal give and take but we should treat COVID as a manageable risk. https://t.co/iIcSBj4NHP,09/12/2021 14:01:09,16,16,107,0,False
1436433366941900822,scottjbecker,@DrSamira_Asma This is a tool in our surveillance arsenal that makes a lot of sense. And not just for COVID.,09/10/2021 20:56:16,0,0,1,0,False
1434238859647365126,scottjbecker,"RT @bfrist: TN now is #1 in U.S. for daily new #Covid cases per population. If we were an independent nation, we would be #2 for new Covid…",09/04/2021 19:36:05,1916,0,0,0,False
