tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1464233227028250637,abmakulec,"RT @JuliaRaifman: We are in a pandemic that spreads through the air.

Anti-mask headlines in major papers have done as much harm as if they…",11/26/2021 14:03:00,845,0,0,0,False
1461371725984284676,abmakulec,"RT @GYamey: Whatever your views on Covid-19 vaccine mandates (my employer mandates flu &amp; Covid-19 vaccines, to protect patients, colleagues…",11/18/2021 16:32:25,6,0,0,0,False
1461084555251798017,abmakulec,"We cannot ignore that kids can carry COVID to parents, and the impact of losing caregivers and parents on families and those same kiddos.

Practical advice 👇 https://t.co/msodBuKSBM",11/17/2021 21:31:18,1,1,7,0,False
1460825744712642563,abmakulec,The impacts of COVID on our medical professionals need to be a concern for all of us. https://t.co/WDt3ytlAuF,11/17/2021 04:22:53,0,0,3,0,False
1460676006432452620,abmakulec,"@EmpressAdaeze .@Theresa_Chapple for her exceptional leadership in public health, particularly in the pandemic

@askdrfitz for her advocacy and work promoting health equity

@MindaHarts for her candor about experiences in the workplace

@abmcknight18 for her career journey into data viz",11/16/2021 18:27:52,0,1,3,0,False
1460607288536965120,abmakulec,RT @bethlinas: 20months into this #pandemic and this is still the case?! And it isn’t even worth blame at this moment- it’s exasperation ov…,11/16/2021 13:54:49,1,0,0,0,False
1458980124553060359,abmakulec,This is the science and research of the pandemic in a tweet. https://t.co/u9UP4uzDq0,11/12/2021 02:09:02,0,0,11,0,False
