tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1507932618486353920,MackayIM,‘Terrible plan’: call for Queensland to stop closing Covid testing clinics as case numbers escalate https://t.co/T6wqRYMbXK,03/27/2022 04:08:46,25,7,79,2,False
1507929867694018561,MackayIM,"In case you were wondering why, this is because the virus that causes covid-19, SARS-CoV-2, is an airborne virus. That means it can transmit via exhaled virus-laden floaty particles. These can build up indoors. So refreshing or filtering or sterilising indoor air is important. https://t.co/cXn5bsAHca",03/27/2022 03:57:51,108,9,270,2,False
1507842306287992832,MackayIM,"RT @carlzimmer: I wrote a profile of Edward Holmes, an evolutionary biologist for whom Covid is just the latest in a string of host-jumping…",03/26/2022 22:09:54,71,0,0,0,False
1507835351469260802,MackayIM,"RT @K_G_Andersen: Because ""One size does not fit all"" and rapid (antigen) testing is one of the most undervalued tools in our COVID-19 tool…",03/26/2022 21:42:16,30,0,0,0,False
1507835261358587916,MackayIM,"RT @K_G_Andersen: Like it or not (I don't..), but mass-scale clinical testing for COVID-19 is likely going away in the near future.

Just a…",03/26/2022 21:41:55,296,0,0,0,False
1507620943610650625,MackayIM,RT @DelthiaRicks: #LongCovid symptoms may depend on which variant you caught. New study finds different symptoms in the #alpha wave compare…,03/26/2022 07:30:17,41,0,0,0,False
1507466650920308737,MackayIM,One in 50 Queensland students contract COVID as government slammed over ventilation audits - ABC News https://t.co/F6KhRLtL8E,03/25/2022 21:17:11,27,4,48,4,False
1507323774621810688,MackayIM,"RT @covidbaseau: 🇦🇺States Comparison 25/03

🧪Positive Rate🦠New Cases (per 100k)
🇦🇺🧪18.86%🦠58,500 (228 /100k)
NSW🧪18.0%🦠23,702 (290)
VIC🧪18.…",03/25/2022 11:49:27,7,0,0,0,False
1507292545159958530,MackayIM,"RT @EricTopol: ""The intrinsic severity of Omicron BA.2 in children who had no past COVID-19 or vaccination is not mild, and in fact, they h…",03/25/2022 09:45:21,1852,0,0,0,False
1507265188143464451,MackayIM,Another symptomatic RNV result. YC (youngest child) been sitting next to COVID-19 positive (today) friend for days. No masks of course. No filtration or course. Aircon (not new). No Windows open. Parents are just for it to come home from school. https://t.co/cJXU3GhCb2,03/25/2022 07:56:39,47,42,211,3,True
1507147046633246722,MackayIM,"Anti-vaxxers say three doses of a COVID-19 vaccine results in higher infection rates. Here's why that's incorrect
https://t.co/zzo1346iKC",03/25/2022 00:07:12,24,6,57,1,False
1506969163730124800,MackayIM,RT @kakape: I’ve said a few times that how this pandemic has played out so far makes me think I cannot just remain an infectious disease re…,03/24/2022 12:20:21,303,0,0,0,False
1506930074368774147,MackayIM,"RT @CrabbBrendan: Before COVID, #tb was the world’s worst single infectious disease &amp; bc of COVID, tuberculosis has worsened for the first…",03/24/2022 09:45:01,46,0,0,0,False
1506929793367162889,MackayIM,"RT @picardonhealth: Evidence grows that getting vaccinated lowers the risk of getting #LongCOVID, by @WStoneReports   https://t.co/MRzhJMiu…",03/24/2022 09:43:54,92,0,0,0,False
