tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1407871876924276742,carolynyjohnson,"RT @bylenasun: NEW: Fed health officials cite ‘likely association’ betw covid vaccines + rare heart issues in teens, young adults. But anal…",06/24/2021 01:23:07,24,0,0,0,False
1407770197423902723,carolynyjohnson,"Seattle scientist @jbloom_lab  digs up deleted coronavirus genetic data, adding fuel to the covid origin debate @JoelAchenbach @bbguari @yabutaleb7  https://t.co/FAHQol3p2G",06/23/2021 18:39:04,1,1,0,1,False
1405265766484566018,carolynyjohnson,"CureVac, the latest experimental coronavirus vaccine, proved just 47 percent effective amid spread of variants, preliminary analysis shows https://t.co/nqPt0T5tzY",06/16/2021 20:47:21,7,2,15,1,False
1404380812871536641,carolynyjohnson,"The world badly needs more vaccines, and another *remarkably good* one is on the runway, after some delays: Novavax’s coronavirus vaccine is 90 percent effective https://t.co/BJj57fWRCO",06/14/2021 10:10:52,58,3,153,8,False
1403900899198570505,carolynyjohnson,RT @leung: A working mother’s manifesto: Pandemic provides a once-in-a-generation chance to course correct how we work https://t.co/3EP8xVW…,06/13/2021 02:23:52,10,0,0,0,False
1400457091119124490,carolynyjohnson,"this is a great, balanced story about the so far unanswerable question about coronavirus origins - explaining all that we don't know, likelihood of a jump from bats and how China's lack of transparency and limited/inconsistent messages from Chinese scientists raise suspicions https://t.co/CmB2YG8uKv",06/03/2021 14:19:24,4,0,9,0,False
1400128308797345794,carolynyjohnson,"*It's not over.* The pandemic is getting worse, even when it seems like it’s getting better 

""Coronavirus case counts worldwide are already higher in 2021 than they were in 2020. The death toll almost certainly will be.""
@ishaantharoor  https://t.co/D0gKzsQM1a",06/02/2021 16:32:56,0,0,5,0,False
1400127557379391489,carolynyjohnson,"RT @bylenasun: SCOOP: Biden to launch initiative to recruit 1,000 Black-owned barbershops and salons for coronavirus vaccine outreach, educ…",06/02/2021 16:29:57,64,0,0,0,False
