tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1307063088894615552,CarolineYLChen,"CDC testing guidelines have been updated again to say if you are a close contact of someone with COVID and don't have symptoms, you NEED a test.

As I wrote in early Sept, America doesn't have a coherent strategy for asymptomatic testing. It needs one.
https://t.co/5cfYHAPff3",09/18/2020 21:04:59,92,12,201,4,False
1300858942428532736,CarolineYLChen,"My latest: The controversy over the CDC testing guideline change last week was just a symptom of a deeper problem: this far into the pandemic, America doesn't have a coherent strategy for asymptomatic testing. 

https://t.co/5cfYHAPff3",09/01/2020 18:11:55,206,13,365,16,False
