tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1362047471740809221,SueDHellmann,"It’s only 6:30am, but reading this optimistic #COVID19 piece by @DKThomp already made my day. https://t.co/RhceGNngd7",02/17/2021 14:33:17,1,0,11,2,False
1358933127314350084,SueDHellmann,I smiled hearing @Bob_Wachter reminisce about serving as @UCSF Chief Resident with Steve Hahn in the ‘80s (I served one year earlier). Amazing conversation with insights into pandemic decision making on the front lines. https://t.co/5c3773b0NC,02/09/2021 00:17:59,6,1,42,0,False
1357493732560359426,SueDHellmann,"A beautiful sight- control of smallpox, polio, and measles. #vaccineswork I look forward to seeing the curves for #COVID19 post-vaccination. https://t.co/mIch4vgo3Z",02/05/2021 00:58:21,5,0,24,0,False
