tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1352743933407846401,PsampathkumarMD,"@GermHunterMD Unproven cures for COVID, 2020 edition",01/22/2021 22:24:21,0,1,8,0,False
1351725719534116866,PsampathkumarMD,Combatting COVID with Experts: Interview with Dr. Priya Sampathkumar https://t.co/cdjXtbQWEI,01/20/2021 02:58:20,5,0,21,1,False
1349738603912564740,PsampathkumarMD,RT @nejmcatalyst: How @MayoClinic is managing Phase 1a of the Covid-19 vaccination program and the challenges associated with preparing for…,01/14/2021 15:22:14,15,0,0,0,False
