tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1222953625070096384,carolynyjohnson,"“Emerging viruses, they’re a moving target. They come, and they go, and sometimes they come and they don’t go. But it’s impossible to predict."" @timothysheahan on why we develop therapies for coronavirus, even tho it may not be in time for this outbreak  https://t.co/7J5zc3pC5R",01/30/2020 18:44:00,2,1,6,1,False
1222923829988790272,carolynyjohnson,"@PeterHotez If he had, they might be ready to try it against coronavirus in China. $2 mn then could have saved billions later. #nCoV19",01/30/2020 16:45:36,2,1,2,0,False
1222923707544473600,carolynyjohnson,"A potential vaccine for SARS (v similar to coronavirus) is sitting in freezers in Houston. @PeterHotez wanted to bring it through time-consuming early testing, but couldn't find the funding.

https://t.co/UJLzs4DdJM",01/30/2020 16:45:07,7,1,7,1,False
1222922479766851587,carolynyjohnson,"RT @washingtonpost: Coronavirus vaccine research is moving at record speed.

The science is fast, but the virus is faster. https://t.co/Lrp…",01/30/2020 16:40:14,104,0,0,0,False
1222907976450813953,carolynyjohnson,"RT @bobjherman: If you’re freaking out about coronavirus but you didn’t get a flu shot, you've got it backwards. https://t.co/8GMhNQCCL3",01/30/2020 15:42:36,23,0,0,0,False
1221065181620424707,carolynyjohnson,"10 days after patients with pneumonia-like illness were reported in Wuhan, the coronavirus genome was sequenced. 

#openscience is moving fast, with hopes of a vaccine in human trials within 3 months

https://t.co/oKLgWgrlBU",01/25/2020 13:40:00,36,0,59,4,False
1220877751105785862,carolynyjohnson,"RT @bylenasun: UPDATE: Coronavirus: As new cases surge, health experts inside and outside USG say they believe the Chinese government is si…",01/25/2020 01:15:13,779,0,0,0,False
1220873056039657472,carolynyjohnson,"One thing to keep in perspective about coronavirus - it's new and unknown. Naturally, attention and alarm follows. But just for perspective: 54 US CHILDREN have already died of influenza, a disease we understand, know about and can prevent this season. https://t.co/ievQ2Rb7dA",01/25/2020 00:56:33,39,1,57,2,False
1220828255189655553,carolynyjohnson,".@andymesecar worked on the SARS outbreak. Science is moving MUCH faster now to understand #coronavirus

“Imagine walking to from Chicago to San Francisco, and then imagine taking a plane from Chicago to San Francisco. That’s kind of the difference.” 

https://t.co/oKLgWg9KKm",01/24/2020 21:58:32,12,2,18,0,False
1220822955032219648,carolynyjohnson,"""We don’t worry about egos, we don’t worry about who’s first, we just care about solving the problem.” 
Scientists are openly sharing data in real time to help stop coronavirus #openscience https://t.co/oKLgWg9KKm",01/24/2020 21:37:28,28,0,66,5,False
1220004230142078977,carolynyjohnson,"RT @annafifield: Breaking news from China: Hubei province, home of Wuhan and epicenter of the the coronavirus, reports that 17 people in th…",01/22/2020 15:24:09,74,0,0,0,False
