tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1310664787378843649,SueDHellmann,Worth waiting for excellent description of #COVID19 vaccine development trials and statistical/regulatory considerations. https://t.co/1fSox8BuzS,09/28/2020 19:36:50,10,0,39,0,False
1308961962814967808,SueDHellmann,Did you watch Senator Paul and Dr. Fauci mix it up on #COVID today? Recommend: COVID-19 herd immunity: where are we? | Nature Reviews Immunology https://t.co/p9QfYtdF3h,09/24/2020 02:50:25,7,0,28,1,False
