tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1464096541245800452,skarlamangla,RT @apbenven: Deeply grateful for the Covid vaccine and loose pants,11/26/2021 04:59:51,6,0,0,0,False
1463374740299542535,skarlamangla,"RT @emilybazar: Wow. More Americans have died of covid this year than last, despite vaccines. Why? Low vaccination rates, less masking/phys…",11/24/2021 05:11:40,135,0,0,0,False
1462848575369453576,skarlamangla,RT @JeremyBWhite: On hand at ⁦@GavinNewsom⁩ vax event in the Mission: a cute Covid molecule piñata (maybe full of masks?) https://t.co/4q1j…,11/22/2021 18:20:53,7,0,0,0,False
1460692577858904066,skarlamangla,"RT @DLeonhardt: It’s our 2nd Thanksgiving with Covid. But this one is different from last year’s, thanks to the vaccines. 

Some advice fro…",11/16/2021 19:33:43,57,0,0,0,False
1460643252684554242,skarlamangla,"RT @CMcKNichols: US Deaths in Wars &amp; Pandemics
COVID Pandemic: 761,980
US Civil War: 750,000 
1918 Flu Pandemic: 675,000
WWII: 405,399
WWI:…",11/16/2021 16:17:43,2667,0,0,0,False
1460300897737535491,skarlamangla,"My stomach drops whenever I think about how bad the pandemic got in Los Angeles last winter.

I wrote about how worried Californians should be this time around: https://t.co/0bMhYBZnAN",11/15/2021 17:37:19,53,30,171,2,False
1459963921704439812,skarlamangla,"RT @haileybranson: Hospitals in San Joaquin Valley overwhelmed by COVID. One reason? A shortage of healthcare workers, who’re hard to recru…",11/14/2021 19:18:18,45,0,0,0,False
1458120916991295497,skarlamangla,"RT @GavinNewsom: COVID cases are beginning to rise --  winter months means people indoors &amp; more possibilities for spread.

The unvaccinate…",11/09/2021 17:14:51,1873,0,0,0,False
1456661819511111683,skarlamangla,"Marin County used to be known for its anti-vaxxers, but now it has the highest Covid vaccination rate in the state. 

My latest: https://t.co/K9G0G7sEHs",11/05/2021 16:36:55,26,9,104,1,False
1456334275280703489,skarlamangla,"today in 'The Pandemic Broke my Brain'

was interviewing an epidemiologist who said ""by july 2021"" and I thought, ""wow, I can't wait for then, I bet it'll be so gre—"" and then I realized",11/04/2021 18:55:23,3,5,138,0,False
1456282887691456521,skarlamangla,"RT @Atul_Gawande: Huge news for the global COVID fight.

Covaxin is an inactivated virus vaccine. 

Effectiveness is 93% vs severe disease;…",11/04/2021 15:31:11,840,0,0,0,False
1455580277875503110,skarlamangla,"RT @lara_korte: As Californians celebrate Dia de Muertos, a reminder of how the coronavirus has hit Latino communities especially hard.  ht…",11/02/2021 16:59:16,3,0,0,0,False
