tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1341100131827904513,SueDHellmann,This will increase the availability of #CovidVaccines for poor countries.  All lives have equal value. https://t.co/16A2ujnNZD,12/21/2020 19:16:02,10,5,49,1,False
1340490224833445888,SueDHellmann,CDC issues guidelines on COVID-19 vaccination after allergic reactions. https://t.co/7dcLN1ponr,12/20/2020 02:52:29,1,0,13,0,False
1340106103376384000,SueDHellmann,"RT @AlbertBourla: Congratulations to everyone at @moderna_tx! The world needs multiple tools in the battle against #COVID19, and I am very…",12/19/2020 01:26:07,246,0,0,0,False
1340099606873473025,SueDHellmann,Great news. #CovidVaccine https://t.co/uAVwrdZ2CR,12/19/2020 01:00:18,1,2,24,0,False
1339959703036547074,SueDHellmann,RT @politico: “Karen and I were more than happy to step forward before this week was out to take this safe and effective coronavirus vaccin…,12/18/2020 15:44:23,11,0,0,0,False
1338994861395988480,SueDHellmann,Thorough clear thread on #covid19 vaccines.  Recommend. https://t.co/PJ1lhKHmyR,12/15/2020 23:50:26,3,2,16,0,False
1337584775494701056,SueDHellmann,Let’s hope this is the beginning of the end of this terrible pandemic. https://t.co/jzlItYVddl,12/12/2020 02:27:16,6,2,66,1,False
1336334306583609345,SueDHellmann,A hopeful moment in a rough year.  #covidvaccine https://t.co/UAMLjaaZQh,12/08/2020 15:38:21,2,4,20,0,False
1336170282323570688,SueDHellmann,"This feels like a big deal.  #CovidVaccine 
(I’m on Pfizer’s board/ look forward to many approved vaccines) https://t.co/CscZjF20nN",12/08/2020 04:46:34,16,10,170,0,False
