tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1431308909826904068,chngin_the_wrld,"⁦@GovRonDeSantis⁩ ' school #covidmask #mandate ban is unlawful, Florida judge rules https://t.co/wCpDUaeFd6",08/27/2021 17:33:31,3,0,7,0,False
1431000202496729089,chngin_the_wrld,Want to help #nurses &amp; other #healthcareworkers avoid #burnout? Get your #COVID19vaccine so you don't fill up the #ICU. https://t.co/GkGJ1lRQVD,08/26/2021 21:06:49,5,0,15,0,False
1430902310964666376,chngin_the_wrld,This inane ban on #COVID19 #vaccineMandates by @GregAbbott_TX needs to be overturned immediately.  He's endangering #publichealth! https://t.co/hC0fvxlm2V,08/26/2021 14:37:50,2,1,9,0,False
1430599830477283330,chngin_the_wrld,RT @Laurie_Garrett: Here come the insurance penalties against unvaccinated workers. Once the @US_FDA licensed the @pfizer #COVID19 #vaccine…,08/25/2021 18:35:53,672,0,0,0,False
1429151477168177156,chngin_the_wrld,Holy cow.  #COVID19 https://t.co/Kmt3s73gx2,08/21/2021 18:40:39,0,0,13,0,False
1429093431108796419,chngin_the_wrld,"Today's #shoutout to #womenInSTEM goes to Bonita Lee @UAlberta for her @BMJ_Open paper on an early warning surveillance system detecting #SARSCoV2 in #sewage to prevent #COVID19 #outbreaks in long-term care facilities.  

https://t.co/fKt7LzUIOO",08/21/2021 14:49:59,6,0,3,0,False
1428835366501453829,chngin_the_wrld,"hey @amazon @JeffBezos: I went online to buy a #VaccinesWork #Tshirt &amp; saw you are selling several #antivax versions.  By doing so, you're undermining #publichealth efforts to end the #COVID19 #pandemic. Please STOP!  

#COVID19vaccines #infodemic #antivaxxers https://t.co/w5zEz6re3V",08/20/2021 21:44:32,2,1,27,2,True
1428755807672233989,chngin_the_wrld,"@VampiressBarbie #Ubuntu is an ancient African word meaning 'humanity to others'. It is often described as reminding us that 'I am what I am because of who we all are'.  

IMHO, we need to apply this concept to #globalhealth concerns such as #COVID19 #vaccinEquity and the #superbug crisis.",08/20/2021 16:28:24,1,1,10,0,False
1428726842786160641,chngin_the_wrld,"Today's #shoutout to #womenInSTEM goes to Janet Chou &amp; Adrienne Randolph @BostonChildrens @harvardmed for their paper on mechanisms underlying genetic susceptibility to #COVID-related multisystem inflammatory syndrome in children (#MISC). 

https://t.co/cKsDxVzd8Z",08/20/2021 14:33:18,4,0,6,0,False
1428724412539305996,chngin_the_wrld,"RT @NikkiFried: 17,198 people are being treated for COVID-19 in 258 Florida hospitals right now. Only 6.9% of our ICU beds are still availa…",08/20/2021 14:23:39,1658,0,0,0,False
1428481348725985283,chngin_the_wrld,THIS.  SO SICK OF THESE #COVIDIOTS! https://t.co/4WKHZ8GZYq,08/19/2021 22:17:48,0,0,2,0,False
1427656458254970884,chngin_the_wrld,"Today's #shoutout to #womenInSTEM goes to @thecewagnerlab for her @ScienceMagazine paper on #vaccine nationalism &amp; the dynamics and control of #SARSCoV2.  #COVID19vaccines #COVID19
 https://t.co/dsJ3AqI3ye",08/17/2021 15:39:58,1,0,4,0,False
1427379498819805184,chngin_the_wrld,"There is no better feeling than getting a note from your grants management officer at NIH that says ""your #COVID19 application was selected for funding"".  I can't wait to partner w/ our local needle exchange to increase #COVIDVaccination in people who inject drugs. https://t.co/RqOvZJWCsU",08/16/2021 21:19:26,9,6,130,0,True
1427276354433675268,chngin_the_wrld,"Today's #shoutout to #womenInSTEM goes to Chloé Dimeglio for her CID paper on heterologous ChAdOx1-S/BNT162b2 #vaccination &amp; the neutralizing antibody response to #SARSCoV2. #COVID19vaccines

https://t.co/RuWZxtJTDQ",08/16/2021 14:29:35,0,0,5,0,False
1426685392548360192,chngin_the_wrld,"RT @EricTopol: File under global inequity.
The US is currently the principal driver of covid spread as the Delta strain has become dominant…",08/14/2021 23:21:18,989,0,0,0,False
1426306822277787650,chngin_the_wrld,RT @jonathanstea: Worse than the ignorance associated with believing that COVID-19 is a hoax is the disrespect for the over 4 million peopl…,08/13/2021 22:17:00,98,0,0,0,False
1426183155040415754,chngin_the_wrld,"Today's #shoutout to #womenInSTEM goes to @CorneliaBetsch for her @PNASNews paper on empirical evidence to understand the human factor for effective rapid testing against #SARSCoV2. #COVID19 

https://t.co/nelHtZc0co",08/13/2021 14:05:36,1,0,2,0,False
1425995916406714371,chngin_the_wrld,Indeed. And it will be our undoing. #COVID19 #VaccinEquity https://t.co/VwEOkNsPM6,08/13/2021 01:41:34,5,1,24,0,False
1425826622893027334,chngin_the_wrld,"@VanityFair Yup.  Because #Arnold knows that unless we get #vaxxed &amp; #masked, #COVID19 will whisper: https://t.co/BteqMcyzDX",08/12/2021 14:28:52,0,0,1,0,True
1425540114457915394,chngin_the_wrld,#JustForContext should be trending as the newest #PsakiBomb.  #COVID19 #bleach https://t.co/fnUga3H8ys,08/11/2021 19:30:23,2,0,7,0,False
