tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1519095940724011009,ashishkjha,"RT @Quicktake: Who is eligible to use Pfizer's Covid pill?

The White House Covid-19 Response Coordinator, @AshishKJha46 outlines the crite…",04/26/2022 23:27:50,39,0,0,0,False
1513703947575431170,ashishkjha,"RT @AshishKJha46: It’s the honor of a lifetime to serve as the new White House COVID-19 Response Coordinator

Jeff Zients leaves big shoes…",04/12/2022 02:21:59,289,0,0,0,False
1513594206274600966,ashishkjha,"Excited and humbled to serve as the new @WhiteHouse Covid 19 response coordinator. 

Please follow me there @AshishKJha46 

This account will remain active for personal tweets",04/11/2022 19:05:54,164,131,2782,19,False
