tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1420103247352713224,megtirrell,"To answer @davidfaber’s very good Q just now about what counts as “high transmission” of #covid19, given new CDC mask guidance, CDC defines it as more than 100 new cases per 100K people in the last 7 days. 1,495 counties, 46%, are currently at this level: https://t.co/wiGle7ZGG6 https://t.co/NVVqzZ9gRa",07/27/2021 19:26:13,16,11,55,5,True
1420044446729654273,megtirrell,"RT @Yamiche: A WH source confirms: 

CDC is expected to recommend today that ppl vaccinated for COVID *resume wearing masks* indoors under…",07/27/2021 15:32:33,2268,0,0,0,False
1420032550907662338,megtirrell,"Vaccine protection isn't binary. The vaccines lower the risk of getting sick, hospitalized and dying from Covid. This is a new virus and a new variant, so as new data emerge, how public health agencies respond may change. https://t.co/VaR2Ykasc2",07/27/2021 14:45:17,17,20,90,3,False
1419648409452093440,megtirrell,"RT @ddiamond: EXCLUSIVE: All health workers should now be *required* to get covid vaccine, say doctors, nurses, pharmacists, hospitals and…",07/26/2021 13:18:51,858,0,0,0,False
1418544731970281472,megtirrell,US govt purchases another 200M doses of #covid19 vaccine from Pfizer &amp; BioNTech for delivery between Oct 2021 &amp; April 2022 (separate from agreement for 500M for donation to other countries) https://t.co/KhIdrhQvSi,07/23/2021 12:13:14,23,10,91,9,False
1418344653850619906,megtirrell,"In just a few minutes: @ashishkjha on @thenewsoncnbc! Tune in for answers on delta, boosters &amp; more on where we stand with #covid19",07/22/2021 22:58:11,1,2,12,0,False
1418336272397918209,megtirrell,CA breaking out #covid19 cases by vaccination status: rate is 6.5x higher among unvaccinated https://t.co/Kjdou4B1Ac,07/22/2021 22:24:53,43,20,149,11,True
1418305701039034370,megtirrell,"RT @BogochIsaac: More countries adopting #COVID19 vaccine/immunity certificates:

Italy will require proof of vaccination, recent infection…",07/22/2021 20:23:24,355,0,0,0,False
1418237902572724229,megtirrell,"Spoiler alert for CDC’s advisory mtg today on vaccines - it appears from posted slides ACIP working group suggests awaiting FDA decision on additional doses of #covid19 vaccines for immunocompromised, and for now recommends they mask &amp; distance: https://t.co/XaTRdvJCe7 https://t.co/aLT59MnInJ",07/22/2021 15:54:00,27,8,36,2,True
1417835501160222722,megtirrell,RT @CNBC: J&amp;J says it expects to sell $2.5 billion of its Covid-19 vaccine this year — CFO Joseph Wolk joins @megtirrell to discuss Q2 resu…,07/21/2021 13:15:00,8,0,0,0,False
1417833800030171139,megtirrell,J&amp;J says it anticipates more than half of its #covid19 vaccine revenue (forecast at $2.5B in 2021) to come in the fourth quarter,07/21/2021 13:08:14,0,0,3,1,False
1417810604375617538,megtirrell,Pfizer &amp; BioNTech sign letter of intent to produce #covid19 vaccine in South Africa with Biovac for distribution within African Union. Manufacturing of finished doses expected to start in 2022; annual production 100M+ at full capacity: https://t.co/ZnNLyt38Yv,07/21/2021 11:36:04,3,1,19,0,False
1417809528037519366,megtirrell,J&amp;J's CFO responds to NYU study suggesting its single-shot #covid19 vaccine needs a booster to protect against delta 👇 https://t.co/w6kt8RPf6e,07/21/2021 11:31:47,2,5,23,0,False
1417809249158238209,megtirrell,"J&amp;J CFO Joe Wolk said on @SquawkCNBC this AM the company sees 500-600M doses of production of #covid19 vaccine this year, after delays including at Emergent BioSolutions. It had forecast delivery of 1B doses in 2021, then revised to a run rate of 1B annually by the end of 2021.",07/21/2021 11:30:41,2,2,13,1,False
1417558295347355660,megtirrell,RT @HelenBranswell: Worried about reports of a growing percentage of fully vaccinated people being hospitalized with #Covid? Read this thre…,07/20/2021 18:53:29,141,0,0,0,False
1417536958096621570,megtirrell,Vote on your favorite #covid19 vaccine brand name (not your favorite vaccine):,07/20/2021 17:28:42,0,24,5,5,True
1417512000775757826,megtirrell,"In other #covid19 vaccine brand names, Sanofi Pasteur goes for:

Vidprevtyn

(Also, actual news: EMA starting rolling review based on lab &amp; early clinical studies)
https://t.co/feq2jpZE7O https://t.co/BV7SKL7qjt",07/20/2021 15:49:31,1,1,10,2,False
1417436319589060608,megtirrell,"RT @sahilkapur: SEAN HANNITY: ""Please take Covid seriously. I can't say it enough. Enough people have died. We don't need any more death. R…",07/20/2021 10:48:47,5254,0,0,0,False
1417436001371410468,megtirrell,"RT @SquawkCNBC: #covid19 cases are higher in every state as the #deltavariant continues to spread. The US is approaching 35k daily cases, u…",07/20/2021 10:47:32,12,0,0,0,False
